Id del anuncio;Tipo de inmueble;Dirección;Precio;Habitaciones;Baños;Barrio;Ascensor (Sí/No);Parking (Sí/No)
106404142;Chalet;calle de Sant Vicent Màrtir;375000;6;3;La Raiosa;No;Sí
106225076;Piso;Barrio La Raiosa;295000;3;2;La Raiosa;No;No
103033110;Piso;Barrio La Raiosa;360000;4;2;La Raiosa;Sí;Sí
106549862;Piso;Barrio Sant Marcellí;149999;3;1;Sant Marcellí;No;No
103947014;Piso;Barrio La Raiosa;130000;2;1;La Raiosa;Sí;No
106345560;Piso;Barrio La Raiosa;150000;3;1;La Raiosa;No;No
106426222;Piso;Barrio L'Hort de Senabre;187500;2;1;L'Hort de Senabre;Sí;No
106348363;Piso;Barrio Sant Marcellí;150000;3;1;Sant Marcellí;No;No
106337180;Piso;Barrio La Raiosa;250000;3;2;La Raiosa;Sí;No
106426120;Piso;calle de l'Uruguai;175000;1;1;La Raiosa;Sí;No
106428245;Piso;calle de l'Uruguai;150000;1;1;La Raiosa;Sí;No
104671784;Piso;Barrio Sant Marcellí;145000;3;1;Sant Marcellí;No;No
102544910;Piso;Barrio Sant Marcellí;105000;3;1;Sant Marcellí;No;No
106046040;Piso;Barrio Sant Marcellí;170000;3;1;Sant Marcellí;Sí;No
103099772;Piso;Barrio Sant Marcellí;90000;2;1;Sant Marcellí;No;No
105235357;Piso;Barrio L'Hort de Senabre;157500;3;1;L'Hort de Senabre;No;No
105448392;Piso;Barrio L'Hort de Senabre;192000;3;1;L'Hort de Senabre;No;No
106194355;Piso;Barrio Sant Marcellí;81700;4;2;Sant Marcellí;Sí;No
106227952;Piso;Barrio La Raiosa;117500;3;1;La Raiosa;No;No
106078542;Piso;Barrio La Raiosa;149500;3;1;La Raiosa;Sí;No
106516464;Piso;Barrio L'Hort de Senabre;189000;3;1;L'Hort de Senabre;No;No
105908509;Piso;calle de Sant Vicent Màrtir, 186;365000;3;1;La Raiosa;Sí;No
101783330;Piso;Barrio La Raiosa;155000;1;2;La Raiosa;No;No
106347883;Piso;Barrio Sant Marcellí;138000;3;1;Sant Marcellí;No;No
104112074;Piso;calle de Sant Vicent Màrtir;280000;2;2;La Raiosa;Sí;Sí
105935197;Piso;Barrio Camí Reial;157500;3;1;Camí Reial;Sí;No
106372821;Piso;Barrio Sant Marcellí;150000;3;1;Sant Marcellí;No;No
81828636;Piso;Barrio La Raiosa;360000;4;2;La Raiosa;Sí;Sí
104735958;Piso;Barrio Sant Marcellí;155000;3;1;Sant Marcellí;Sí;No
96289149;Piso;calle de Pius IX, 109;189900;4;2;Camí Reial;Sí;No
105741870;Piso;Barrio L'Hort de Senabre;130000;2;1;L'Hort de Senabre;No;No
106327243;Piso;avenida del Regne de València;470000;4;2;Russafa;Sí;No
105949641;Piso;calle del Literat Azorín;560000;3;2;Russafa;Sí;No
106227244;Piso;calle del Comte d'Altea;490000;5;2;Gran Vía;Sí;No
104371913;Piso;calle del General San Martín;470000;5;2;Russafa;Sí;No
104573554;Piso;Gran Via de les Germanies;450000;3;2;Russafa;Sí;Sí
106608899;Piso;calle del Literat Azorín, 33;265000;2;1;Russafa;Sí;No
106248074;Piso;calle del General San Martín;470000;4;2;Russafa;Sí;No
105402465;Piso;calle de Buenos Aires;495000;2;2;Russafa;Sí;No
105973718;Piso;calle de Jorge Juan;1200000;6;3;El Pla del Remei;Sí;No
105402463;Piso;calle de Buenos Aires;695000;2;2;Russafa;No;No
104858982;Piso;calle del Comte de Salvatierra, 6;960000;5;3;El Pla del Remei;Sí;Sí
96126297;Duplex;calle dels Tomasos, 20;1200000;5;4;Russafa;No;No
105419418;Piso;avenida del Regne de València;1200000;4;3;Gran Vía;Sí;No
104201320;Piso;calle de Colón;1680000;5;6;El Pla del Remei;Sí;Sí
105898705;Piso;avenida de Navarro Reverter;700000;4;2;El Pla del Remei;Sí;No
104601825;Piso;calle de l'Almirall Cadarso;1700000;6;3;Gran Vía;Sí;No
106428080;Piso;avenida del Regne de València;470000;3;1;Russafa;Sí;No
105851516;Piso;calle del Literat Azorín;560000;3;2;Russafa;Sí;No
106041419;Piso;Barrio Russafa;420000;3;2;Russafa;Sí;No
105954182;Piso;calle del Doctor Serrano;335000;2;1;Russafa;No;No
106369979;Piso;calle dels Centelles, 40;380000;3;1;Russafa;Sí;No
105741855;Ático;avenida de Jacinto Benavente;2500000;2;3;Gran Vía;Sí;Sí
105904804;Piso;avenida de Navarro Reverter;700000;5;2;El Pla del Remei;Sí;No
106652072;Piso;Barrio El Pla del Remei;1250000;3;3;El Pla del Remei;Sí;No
103271821;Piso;Gran Via de les Germanies;475000;3;2;Russafa;Sí;No
105948298;Piso;avenida de Navarro Reverter;700000;5;2;El Pla del Remei;Sí;No
104867597;Ático;Gran Via del Marqués del Túria;2600000;5;6;El Pla del Remei;Sí;Sí
105892127;Piso;calle de Ciril Amorós;875000;4;2;El Pla del Remei;Sí;No
104435178;Piso;calle d'Hernán Cortés;690000;5;3;El Pla del Remei;Sí;No
105333877;Piso;avenida del Regne de València;1850000;5;4;Gran Vía;Sí;No
105471711;Ático;calle del Gravador Esteve;1090000;4;2;El Pla del Remei;Sí;Sí
106406906;Piso;Barrio Gran Vía;650000;4;2;Gran Vía;Sí;Sí
104289950;Piso;Barrio El Pla del Remei;995000;5;4;El Pla del Remei;Sí;Sí
105178539;Piso;Gran Via de les Germanies;555000;3;2;Russafa;Sí;No
106621342;Piso;Barrio Russafa;595000;3;2;Russafa;Sí;No
105957773;Piso;Barrio Russafa;450000;2;2;Russafa;Sí;No
103734827;Piso;calle de l'Almirall Cadarso;715000;6;3;Gran Vía;Sí;No
106453351;Ático;Barrio Gran Vía;820000;2;2;Gran Vía;Sí;No
101942142;Piso;Barrio El Pla del Remei;2150000;3;3;El Pla del Remei;Sí;Sí
105229332;Piso;Barrio El Pla del Remei;295000;1;1;El Pla del Remei;Sí;No
106559969;Piso;SEGORBE;450000;2;2;Russafa;Sí;No
105173966;Piso;Barrio Russafa;595000;3;2;Russafa;Sí;No
106291759;Piso;calle de Joaquín Costa;560000;3;2;Gran Vía;Sí;No
106553313;Piso;Barrio Russafa;395000;4;2;Russafa;Sí;No
97772751;Piso;calle de Colón;1050000;4;3;El Pla del Remei;Sí;Sí
105399863;Ático;Barrio El Pla del Remei;1090000;4;2;El Pla del Remei;Sí;No
105768145;Ático;Barrio Gran Vía;2500000;2;3;Gran Vía;Sí;No
101960102;Piso;Barrio El Pla del Remei;975000;4;2;El Pla del Remei;Sí;No
104918078;Piso;Barrio Gran Vía;715000;6;3;Gran Vía;Sí;No
105538360;Piso;Barrio Gran Vía;1200000;4;3;Gran Vía;Sí;No
98270615;Piso;calle de Colón;995000;4;3;El Pla del Remei;Sí;Sí
105354276;Ático;Barrio Gran Vía;820000;2;2;Gran Vía;Sí;No
98276705;Piso;calle de Colón;1050000;4;3;El Pla del Remei;Sí;Sí
105830168;Piso;Barrio El Pla del Remei;875000;4;1;El Pla del Remei;Sí;No
105843884;Piso;calle dels Vivons;290000;2;1;Russafa;No;No
103047743;Piso;calle de Colón;2200000;4;3;El Pla del Remei;Sí;No
105591020;Piso;Barrio Russafa;520000;3;2;Russafa;Sí;No
106102406;Piso;Barrio El Pla del Remei;975000;4;2;El Pla del Remei;Sí;No
106304557;Duplex;Barrio Russafa;410000;2;1;Russafa;No;No
106204496;Duplex;Barrio Russafa;410000;2;1;Russafa;No;No
106206571;Piso;calle de Sueca;299000;3;1;Russafa;Sí;No
106068530;Piso;Gran Via de les Germanies, 47;498000;5;2;Russafa;Sí;Sí
104977208;Piso;calle de Sueca;575000;3;2;Russafa;Sí;No
106042435;Piso;Barrio Russafa;560000;3;2;Russafa;Sí;No
101530801;Piso;Barrio El Pla del Remei;1800000;5;5;El Pla del Remei;Sí;Sí
104971546;Piso;calle de Sueca;695000;4;2;Russafa;Sí;No
105367713;Piso;Barrio El Pla del Remei;3500000;4;5;El Pla del Remei;Sí;No
106350301;Piso;Barrio Gran Vía;695000;4;2;Gran Vía;Sí;No
106607863;Piso;calle de Sorní;795000;5;3;El Pla del Remei;Sí;Sí
104902060;Piso;Gran Via de les Germanies;530000;4;2;Russafa;Sí;Sí
105014670;Piso;calle de Félix Pizcueta;475000;2;2;El Pla del Remei;Sí;No
105951824;Piso;calle de Ciril Amorós;875000;6;3;El Pla del Remei;Sí;No
105846381;Piso;avenida de Jacinto Benavente;780000;4;2;Gran Vía;Sí;No
106633658;Piso;calle de Colón;890000;4;3;El Pla del Remei;Sí;No
105819152;Ático;Gran Via del Marqués del Túria;445000;2;1;El Pla del Remei;Sí;No
103365044;Piso;calle de Colón;1300000;4;3;El Pla del Remei;Sí;No
106620181;Piso;Barrio El Pla del Remei;1350000;5;3;El Pla del Remei;Sí;Sí
106149140;Piso;avenida de Peris i Valero;350000;5;2;Russafa;Sí;No
106283144;Piso;calle dels Centelles;325000;2;1;Russafa;Sí;No
105973487;Piso;calle del Comte de Salvatierra;3500000;4;6;El Pla del Remei;Sí;No
106085312;Piso;Barrio Russafa;359900;2;1;Russafa;No;No
103722209;Piso;gran via marques del turia;950000;3;2;El Pla del Remei;Sí;No
104810192;Ático;Gran Via de les Germanies;665000;4;3;Russafa;Sí;No
106585864;Piso;calle dels Centelles;370000;3;2;Russafa;Sí;No
106278494;Piso;Barrio Russafa;395000;5;2;Russafa;Sí;Sí
105927590;Piso;Gran Via del Marqués del Túria;975000;4;2;El Pla del Remei;Sí;No
104334359;Piso;Gran Via de les Germanies;530000;4;2;Russafa;Sí;Sí
91600437;Piso;COLON;995000;5;4;El Pla del Remei;Sí;Sí
106115553;Piso;calle de Sueca;450000;4;2;Russafa;Sí;Sí
102869568;Piso;calle del Pintor Salvador Abril;400000;3;2;Russafa;Sí;No
106543238;Piso;calle de Puerto Rico;260000;3;1;Russafa;Sí;No
103702169;Piso;calle de Colón;850000;3;2;El Pla del Remei;Sí;Sí
106475567;Piso;avenida del Regne de València s/n;470000;3;1;Gran Vía;Sí;No
104397266;Piso;Barrio Russafa;375000;4;2;Russafa;Sí;No
105361843;Piso;Barrio Gran Vía;585000;4;2;Gran Vía;Sí;No
105274625;Piso;avenida de Jacinto Benavente, 22;750000;4;2;Gran Vía;Sí;No
106192246;Piso;plaza canovas del castillo, 2;840000;7;3;Gran Vía;Sí;No
104936519;Piso;Gran Via del Marqués del Túria;970000;5;4;El Pla del Remei;Sí;Sí
102581187;Ático;Gran Vía Germanías;1200000;3;4;Russafa;Sí;No
104915230;Piso;calle d'Hernán Cortés;1290000;4;5;El Pla del Remei;Sí;Sí
104876637;Piso;Barrio Russafa;759000;3;2;Russafa;Sí;No
106679397;Piso;Barrio Russafa;695000;4;2;Russafa;Sí;No
106637560;Piso;plaza de Cánovas del Castillo;480000;3;2;Gran Vía;Sí;No
104313548;Piso;calle del Pintor Salvador Abril;400000;3;2;Russafa;Sí;No
106614711;Ático;Barrio Russafa;290000;2;2;Russafa;No;No
106360858;Piso;Barrio Russafa;365000;3;2;Russafa;Sí;No
105464782;Piso;Barrio Russafa;470000;4;2;Russafa;Sí;No
85934539;Piso;calle de Sorní;1200000;5;3;El Pla del Remei;Sí;No
106287594;Ático;calle del Gravador Esteve;1090000;4;2;El Pla del Remei;Sí;Sí
101851257;Piso;calle del Literat Azorín;490000;3;3;Russafa;Sí;No
98371609;Ático;calle de Colón;1400000;4;3;El Pla del Remei;Sí;Sí
105879065;Piso;calle Dr. Domagk s/n;648000;3;2;Russafa;Sí;Sí
105151816;Piso;calle Dr. Domagk s/n;435000;2;2;Russafa;Sí;Sí
105151792;Piso;calle Dr. Domagk s/n;650000;4;2;Russafa;Sí;Sí
102709905;Piso;Gran Vía del Marqués del Turia;825000;5;3;Gran Vía;Sí;No
106671059;Piso;calle de Borriana;620000;3;2;Gran Vía;Sí;No
97197031;Piso;calle de Félix Pizcueta;475000;2;2;El Pla del Remei;Sí;No
105324140;Piso;calle del Gravador Esteve;510000;2;1;El Pla del Remei;Sí;Sí
105881693;Piso;avenida de Navarro Reverter;700000;5;2;El Pla del Remei;Sí;No
106227667;Piso;calle d'Hernán Cortés;1290000;4;5;El Pla del Remei;Sí;Sí
106227629;Piso;calle de Colón;1890000;5;4;El Pla del Remei;Sí;Sí
106227667;Piso;calle d'Hernán Cortés;1290000;4;5;El Pla del Remei;Sí;Sí
106615497;Piso;Barrio Russafa;695000;4;2;Russafa;Sí;No
97655828;Duplex;Barrio Russafa;650000;1;1;Russafa;Sí;No
106582785;Piso;avenida de Peris i Valero;420000;4;2;Russafa;Sí;Sí
106568338;Ático;Gran Via de les Germanies;690000;3;2;Russafa;Sí;No
106589811;Piso;Barrio Russafa;595000;3;2;Russafa;Sí;No
102570387;Piso;Gran Via de les Germanies, 43;1200000;3;4;Russafa;Sí;No
104983712;Piso;calle de Cadis;759000;3;2;Russafa;Sí;No
105965344;Piso;calle dels Vivons;290000;2;2;Russafa;No;No
103761364;Duplex;Gran Via de les Germanies;1200000;3;4;Russafa;Sí;No
105392813;Ático;Gran Via del Marqués del Túria;445000;2;1;El Pla del Remei;Sí;No
106102273;Piso;calle del Comte d'Altea;760000;3;2;Gran Vía;Sí;Sí
103489067;Piso;calle de Russafa;1100000;4;2;Russafa;Sí;No
104244061;Piso;avenida de Jacinto Benavente, 22;750000;4;2;Gran Vía;Sí;No
106634864;Piso;Barrio Russafa;490000;4;2;Russafa;Sí;No
104761007;Piso;calle del General San Martín;470000;5;2;Russafa;Sí;No
105947282;Piso;calle de Gibraltar;470000;3;2;Russafa;Sí;No
106260620;Piso;calle de Colón;1115000;5;5;El Pla del Remei;Sí;Sí
105157029;Piso;calle de Félix Pizcueta;475000;2;2;El Pla del Remei;Sí;No
106292041;Piso;calle de Ciril Amorós, 76;950000;7;2;El Pla del Remei;Sí;Sí
106565591;Piso;Barrio Russafa;650000;5;3;Russafa;Sí;No
106565628;Piso;avenida del Regne de València;595000;3;3;Gran Vía;Sí;No
106018117;Piso;avenida del Regne de València;465000;4;2;Gran Vía;Sí;No
106084564;Piso;Gran Via de les Germanies;498000;5;2;Russafa;Sí;Sí
105655767;Piso;Gran Via de les Germanies;375000;3;2;Russafa;Sí;No
105530058;Piso;avenida del Regne de València;465000;4;2;Gran Vía;Sí;No
100259341;Piso;calle de Jorge Juan;1200000;5;3;El Pla del Remei;Sí;No
102877733;Piso;Gran Vía Germanías;450000;3;2;Russafa;Sí;Sí
106244671;Piso;calle de Matias Perelló;719000;3;2;Russafa;Sí;No
104750512;Piso;Barrio Russafa;355000;3;2;Russafa;Sí;No
106138699;Piso;calle del Mestre Aguilar;459000;4;2;Russafa;Sí;Sí
106337938;Piso;calle Joaquín Costa, 54;465000;3;2;Gran Vía;Sí;No
103060570;Piso;calle DOCTOR DOMAGK;355000;3;2;Russafa;Sí;No
99582732;Piso;Barrio El Pla del Remei;530000;5;2;El Pla del Remei;Sí;No
102640964;Piso;Barrio El Pla del Remei;1890000;5;5;El Pla del Remei;Sí;Sí
99880562;Piso;Barrio Gran Vía;770000;4;2;Gran Vía;Sí;Sí
103129340;Piso;Barrio El Pla del Remei;525000;2;2;El Pla del Remei;Sí;Sí
105467182;Estudio;calle del Literat Azorín;289000;0;1;Russafa;Sí;No
106219212;Ático;calle del Doctor Serrano;410000;2;1;Russafa;No;No
106638475;Piso;Barrio Russafa;449000;3;2;Russafa;Sí;No
105573078;Piso;Gran Via del Marqués del Túria;690000;4;3;Gran Vía;Sí;No
105891043;Piso;avenida de Navarro Reverter;700000;5;2;El Pla del Remei;Sí;No
102149167;Piso;maestro gozalvo;760000;3;2;Gran Vía;Sí;No
106528027;Piso;calle de Carles Cervera, 30;335000;4;2;Russafa;Sí;No
106135232;Piso;calle de Romeu de Corbera;297000;3;1;Russafa;No;No
97356504;Piso;Av. Navarro Reverter;780000;3;2;El Pla del Remei;Sí;Sí
102220223;Piso;NAVARRO REVERTER;550000;3;3;El Pla del Remei;Sí;No
106555165;Ático;Barrio Gran Vía;600000;2;2;Gran Vía;Sí;No
104822812;Duplex;Gran Via de les Germanies;1200000;3;4;Russafa;Sí;No
106137859;Piso;calle de Colón;2190000;4;3;El Pla del Remei;Sí;No
105528641;Piso;Barrio Russafa;395000;2;2;Russafa;Sí;No
106443228;Piso;Barrio Russafa;496000;3;2;Russafa;Sí;Sí
105113888;Piso;calle del Comte d'Altea;650000;4;2;Gran Vía;Sí;No
105515513;Piso;Barrio Russafa;395000;2;2;Russafa;Sí;No
104772865;Chalet;Barrio Russafa;985000;3;3;Russafa;No;Sí
104202498;Piso;Barrio El Pla del Remei;1075000;3;2;El Pla del Remei;Sí;Sí
97817579;Piso;Barrio El Pla del Remei;475000;2;2;El Pla del Remei;Sí;No
106576600;Piso;literato azorin, 24;244900;1;1;Russafa;Sí;No
90295679;Piso;Barrio El Pla del Remei;850000;4;3;El Pla del Remei;Sí;No
106625598;Piso;Barrio Russafa;398000;3;2;Russafa;Sí;No
105907710;Piso;Barrio El Pla del Remei;700000;5;2;El Pla del Remei;Sí;No
90856248;Piso;Barrio Gran Vía;820000;3;3;Gran Vía;Sí;Sí
106515199;Piso;calle Joaquín Costa, 22;650000;5;2;Gran Vía;Sí;No
85242051;Piso;Barrio El Pla del Remei;1200000;4;2;El Pla del Remei;Sí;No
100012068;Piso;Barrio El Pla del Remei;450000;5;2;El Pla del Remei;Sí;No
93697954;Piso;Barrio El Pla del Remei;1900000;2;2;El Pla del Remei;Sí;No
106384449;Piso;Barrio Russafa;359900;2;1;Russafa;No;No
84957650;Piso;Barrio El Pla del Remei;680000;5;3;El Pla del Remei;Sí;No
103849927;Piso;Barrio Gran Vía;575000;4;2;Gran Vía;Sí;No
86309472;Piso;Barrio El Pla del Remei;990000;4;2;El Pla del Remei;Sí;No
106364782;Piso;calle de Borriana, 52;590000;3;1;Gran Vía;Sí;No
106626258;Piso;calle de Salamanca;540000;3;2;Gran Vía;Sí;No
106534339;Piso;Barrio Gran Vía;1000000;7;3;Gran Vía;Sí;No
35640306;Piso;Barrio El Pla del Remei;850000;7;2;El Pla del Remei;Sí;No
84680988;Piso;Barrio El Pla del Remei;690000;4;2;El Pla del Remei;Sí;No
105103282;Piso;Barrio El Pla del Remei;830000;3;4;El Pla del Remei;Sí;No
105446170;Piso;Barrio El Pla del Remei;1300000;3;2;El Pla del Remei;Sí;No
106486314;Piso;calle de Sueca, 13;299000;2;1;Russafa;No;No
106352997;Piso;calle de Salamanca, 24;540000;3;2;Gran Vía;Sí;No
106070413;Piso;calle del Comte de Salvatierra, 21;830000;4;3;El Pla del Remei;Sí;Sí
106062490;Piso;calle de Cadis, 56;350000;2;1;Russafa;Sí;No
106631534;Piso;Barrio Gran Vía;470000;3;2;Gran Vía;Sí;No
105888405;Piso;calle de Ciril Amorós;875000;4;2;El Pla del Remei;Sí;No
97191639;Ático;Colon;1600000;4;4;El Pla del Remei;Sí;Sí
102261267;Piso;plaza de Cánovas del Castillo;620000;2;2;Gran Vía;Sí;No
103986461;Duplex;calle del Maestro Gozalbo, 11;890000;4;2;Gran Vía;Sí;No
104856495;Ático;calle del Mestre Gozalbo;420000;3;2;Gran Vía;No;No
103729402;Piso;avenida de Navarro Reverter;750000;5;3;El Pla del Remei;Sí;No
89961270;Ático;calle Cirilo Amorós;1150000;3;2;El Pla del Remei;Sí;Sí
106546449;Piso;avenida del Regne de València;470000;4;0;Russafa;Sí;No
106677284;Piso;Barrio El Pla del Remei;1350000;5;4;El Pla del Remei;Sí;Sí
102655540;Piso;Gran Vía Marqués del Turia;1250000;4;3;El Pla del Remei;Sí;No
105204408;Piso;calle del Comte de Salvatierra;3500000;4;5;El Pla del Remei;Sí;No
106075913;Piso;Gran Via del Marqués del Túria;855000;3;2;El Pla del Remei;Sí;No
103831618;Piso;Barrio El Pla del Remei;990000;4;3;El Pla del Remei;Sí;No
104210035;Piso;Barrio El Pla del Remei;1350000;3;4;El Pla del Remei;Sí;Sí
106651858;Piso;Barrio Gran Vía;550000;4;2;Gran Vía;Sí;No
106617000;Duplex;Barrio Russafa;1200000;3;4;Russafa;Sí;No
106529231;Piso;calle de Jorge Juan;900000;3;1;El Pla del Remei;Sí;No
106674147;Piso;calle del Comte d'Altea s/n;1290000;3;3;Gran Vía;Sí;No
105335209;Piso;plaza de Cánovas del Castillo;650000;2;2;Gran Vía;Sí;No
106678826;Ático;calle de Sevilla;390000;2;1;Russafa;No;No
106570872;Piso;Barrio Gran Vía;715000;6;3;Gran Vía;Sí;No
105626479;Piso;plaza d'Amèrica;1300000;4;3;El Pla del Remei;Sí;Sí
103309793;Piso;Barrio Russafa;390000;1;1;Russafa;Sí;No
104877360;Piso;Barrio Gran Vía;795000;6;3;Gran Vía;Sí;No
105952792;Ático;Barrio Russafa;290000;1;1;Russafa;Sí;No
105892161;Piso;Barrio Russafa;295000;2;1;Russafa;Sí;No
105656368;Piso;Barrio Gran Vía;795000;5;3;Gran Vía;Sí;No
91512011;Ático;Barrio El Pla del Remei;1150000;3;2;El Pla del Remei;Sí;Sí
105514404;Piso;calle de Sorní;980000;5;2;El Pla del Remei;Sí;No
105879094;Piso;calle Dr. Domagk s/n;440000;2;2;Russafa;Sí;Sí
104930221;Piso;calle del Mestre Gozalbo;400000;2;2;Gran Vía;No;No
104558785;Ático;calle Dr. Domagk s/n;995000;3;2;Russafa;Sí;Sí
106567132;Piso;Barrio Russafa;695000;4;2;Russafa;Sí;No
106681769;Ático;Barrio Russafa;450000;2;1;Russafa;Sí;No
106376307;Piso;Barrio Russafa;470000;4;1;Russafa;Sí;No
106656551;Piso;calle Doctor Domagk, 3;355000;4;1;Russafa;Sí;No
106383620;Piso;calle de Colón;1890000;5;5;El Pla del Remei;Sí;Sí
106383620;Piso;calle de Colón;1890000;5;5;El Pla del Remei;Sí;Sí
106583389;Ático;calle de Borriana;820000;2;2;Gran Vía;Sí;No
105419275;Piso;calle de Ciscar;385000;3;1;Gran Vía;Sí;No
85375023;Piso;Barrio El Pla del Remei;990000;2;3;El Pla del Remei;Sí;Sí
105552296;Piso;Barrio El Pla del Remei;900000;6;2;El Pla del Remei;No;No
105983687;Piso;calle d'Hernán Cortés, 15;830000;4;2;El Pla del Remei;Sí;Sí
105334690;Piso;calle Alejandro VI;385000;3;2;Russafa;Sí;No
101391581;Piso;Gibraltar, 21;509000;3;2;Russafa;Sí;No
106647644;Piso;calle del Comte d'Altea s/n;1290000;3;3;Gran Vía;Sí;No
106261302;Duplex;Gran Via del Marqués del Túria;2600000;5;2;El Pla del Remei;Sí;Sí
106638164;Piso;Gran Via de les Germanies s/n;449000;3;1;Russafa;Sí;No
106033708;Piso;calle de Ciscar, 37;508132;5;2;Gran Vía;Sí;No
106623187;Piso;calle del Comte de Salvatierra;3500000;4;5;El Pla del Remei;Sí;No
106445797;Piso;calle de Ciril Amorós;1250000;4;3;El Pla del Remei;Sí;No
104579941;Piso;calle del Gravador Esteve, 6;990000;4;3;El Pla del Remei;Sí;No
105674919;Piso;calle de Colón, 50;350000;1;1;El Pla del Remei;Sí;Sí
106587064;Piso;calle del Comte de Salvatierra;1350000;5;3;El Pla del Remei;Sí;Sí
106517406;Piso;calle de Pizarro;660000;3;3;El Pla del Remei;Sí;Sí
103870142;Piso;calle de Ciril Amorós;890000;7;2;El Pla del Remei;Sí;No
106597319;Ático;Gran Via del Marqués del Túria;445000;2;1;El Pla del Remei;Sí;No
105309840;Piso;calle d'Hernán Cortés;1290000;4;5;El Pla del Remei;Sí;Sí
106608269;Piso;calle Doctor Domagk, 3;443000;3;2;Russafa;Sí;No
102640778;Piso;COLON;1890000;5;5;El Pla del Remei;Sí;Sí
106608212;Piso;calle Doctor Domagk, 3;459100;3;2;Russafa;Sí;No
100240483;Piso;Gran Vía del Marqués del Turia;990000;4;2;El Pla del Remei;Sí;No
98471172;Piso;calle de Pedro III el Grande, 3;500000;2;2;Russafa;Sí;Sí
106643738;Piso;calle de Colón;690000;3;2;El Pla del Remei;Sí;No
104974137;Piso;calle de Colón;270000;1;1;El Pla del Remei;Sí;No
104913902;Piso;Barrio El Pla del Remei;460000;3;2;El Pla del Remei;No;No
106383616;Piso;Gran Via del Marqués del Túria;1800000;5;5;El Pla del Remei;Sí;Sí
106260932;Piso;Gran Via del Marqués del Túria;975000;3;2;El Pla del Remei;Sí;No
106065926;Piso;calle de Colón;2190000;5;3;El Pla del Remei;Sí;No
102404773;Piso;calle de Colón;980000;2;3;El Pla del Remei;Sí;Sí
106662057;Piso;avenida del Regne de València;800000;3;2;Russafa;Sí;No
104565846;Piso;calle de Félix Pizcueta;475000;2;2;El Pla del Remei;Sí;No
106065696;Piso;Gran Via del Marqués del Túria;1250000;5;3;El Pla del Remei;Sí;Sí
105317941;Piso;calle de Cuba, 49;349000;2;2;Russafa;Sí;No
106597432;Piso;calle de l'Almirall Cadarso;450000;2;1;Gran Vía;Sí;No
106597416;Piso;avenida de Jacinto Benavente;750000;4;2;Gran Vía;Sí;No
106507456;Piso;Barrio Russafa;379900;4;2;Russafa;Sí;No
106549661;Piso;calle del Comte d'Altea, 21;448000;5;2;Gran Vía;Sí;No
106507577;Piso;Barrio Russafa;719000;3;2;Russafa;Sí;No
104319823;Piso;Gran Via del Marqués del Túria, 52;1195000;4;2;Gran Vía;Sí;No
105820127;Piso;calle del General San Martín;450000;2;2;Russafa;Sí;No
96440643;Piso;Barrio Gran Vía;760000;3;2;Gran Vía;Sí;No
105819645;Duplex;Gran Via de les Germanies;1200000;3;4;Russafa;Sí;Sí
105645098;Piso;calle del Literat Azorín, 44;380000;4;2;Russafa;Sí;Sí
106383613;Piso;avenida del Regne de València;1200000;4;3;Russafa;Sí;No
104593389;Ático;calle de Colón;2495000;4;4;El Pla del Remei;Sí;Sí
104398794;Piso;calle del Mestre Aguilar;459000;4;2;Russafa;Sí;Sí
106586030;Piso;Barrio El Pla del Remei;1300000;5;3;El Pla del Remei;Sí;Sí
105554282;Piso;calle del Literat Azorín, 43;267000;1;1;Russafa;Sí;No
105948180;Piso;calle dels Vivons;270000;3;1;Russafa;No;No
105606348;Piso;calle de Ciscar;580000;4;2;Gran Vía;Sí;No
106108915;Piso;calle del Literat Azorín, 24;199000;1;1;Russafa;Sí;No
106675357;Piso;Barrio Russafa;287000;3;1;Russafa;Sí;No
105930162;Piso;calle dels Vivons;290000;3;2;Russafa;Sí;No
106159460;Ático;calle de Colón;2500000;3;4;El Pla del Remei;Sí;Sí
106623753;Piso;Barrio Russafa;290000;2;2;Russafa;Sí;No
106643839;Piso;Barrio El Pla del Remei;1300000;4;3;El Pla del Remei;Sí;Sí
103687548;Piso;calle de Colón, 8;850000;3;3;El Pla del Remei;Sí;Sí
105300980;Piso;calle del Gravador Esteve;510000;2;1;El Pla del Remei;Sí;Sí
106335360;Piso;calle de l'Almirall Cadarso, 3;800000;4;2;Gran Vía;Sí;No
106413311;Ático;Gran Via del Marqués del Túria;2599000;5;6;El Pla del Remei;Sí;Sí
106410386;Piso;calle de Ciscar;350000;4;3;Gran Vía;No;No
105956308;Piso;Barrio Russafa;335000;2;1;Russafa;No;No
105567970;Piso;avenida del Regne de València;1000000;3;3;Gran Vía;Sí;No
106524742;Piso;avenida del Regne de València;975000;3;3;Russafa;Sí;No
106596620;Piso;avenida de Jacinto Benavente;750000;4;2;Gran Vía;Sí;No
104639503;Ático;Barrio Russafa;1800000;3;2;Russafa;Sí;Sí
103091288;Duplex;Gran Vía Germanías;1200000;3;2;Russafa;Sí;Sí
106590679;Piso;calle de Colón;690000;3;2;El Pla del Remei;Sí;No
106439548;Piso;calle de Colón;645000;3;3;El Pla del Remei;Sí;No
106656295;Piso;Barrio El Pla del Remei;1499000;5;3;El Pla del Remei;Sí;No
106544683;Piso;Barrio Gran Vía;695000;4;2;Gran Vía;Sí;No
