Id del anuncio;Tipo de inmueble;Dirección;Precio;Habitaciones;Baños;Barrio;Ascensor (Sí/No);Parking (Sí/No)
106577225;Piso;calle de Salvador Giner;1700;2;1;El Carme;Sí;No
106465169;Piso;plaza de Mossén Sorell;1200;2;1;El Carme;Sí;No
105949940;Piso;calle de Roger de Flor s/n;900;1;1;El Pilar;Sí;No
105913665;Piso;calle de la Corona;2300;4;2;El Carme;Sí;No
101741320;Piso;calle del Embajador Vich;1300;1;1;Sant Francesc;Sí;No
102162295;Piso;Adresadors;2500;3;2;Sant Francesc;Sí;No
97801059;Piso;SAN MARTIN;2500;2;2;Sant Francesc;Sí;Sí
106190921;Ático;Barrio Sant Francesc;2300;2;1;Sant Francesc;Sí;No
104735830;Piso;Barrio El Pilar;1195;1;1;El Pilar;Sí;No
106431902;Estudio;calle dels Jofrens, 6;1250;0;1;El Mercat;No;No
86262083;Piso;calle de Sant Martí;2500;2;2;Sant Francesc;Sí;Sí
106571854;Ático;calle dels Aluders, 1;2200;2;1;El Mercat;Sí;No
105913508;Piso;calle de la Corona;1800;4;1;El Carme;Sí;No
105296298;Ático;plaza de l'Ajuntament;2600;2;2;Sant Francesc;Sí;No
101755459;Ático;calle Ribera;1250;1;1;Sant Francesc;Sí;No
106418789;Piso;calle de l'Herba;1075;1;1;La Seu;Sí;No
105886940;Piso;calle dels Mallorquins;1500;1;1;El Mercat;Sí;No
105189845;Piso;Barrio Sant Francesc;1800;3;2;Sant Francesc;Sí;No
106532195;Piso;calle de la Creu;1300;3;1;El Carme;No;No
104549889;Piso;calle de Sant Martí;2500;2;2;Sant Francesc;Sí;Sí
106513129;Piso;calle de l'Herba;1075;1;1;La Seu;Sí;No
100434368;Piso;plaza d'Alfons el Magnànim;2700;2;2;Sant Francesc;No;No
105313119;Piso;calle de la Corona;2000;4;2;El Carme;Sí;No
106327616;Piso;paseo de la Ciutadella, 7;2500;3;2;La Xerea;Sí;No
105115354;Ático;plaza de l'Ajuntament;2700;3;2;Sant Francesc;Sí;No
105455409;Piso;calle de la Corona;2350;4;2;El Carme;No;No
104445408;Piso;calle del Torn de l'Hospital;1350;2;1;El Pilar;No;No
106154907;Piso;calle de Sant Tomàs;1900;2;2;El Carme;Sí;No
105456020;Piso;calle de la Corona;2350;4;2;El Carme;Sí;No
106327616;Piso;paseo de la Ciutadella, 7;2500;3;2;La Xerea;Sí;No
106154907;Piso;calle de Sant Tomàs;1900;2;2;El Carme;Sí;No
106349878;Ático;avenida de l'Oest;2000;1;1;El Mercat;Sí;No
106079868;Piso;calle Cerrajeros;1900;1;2;El Mercat;Sí;No
106647625;Piso;calle de Quart;1300;1;1;El Carme;Sí;No
106374436;Piso;calle Asilo Infancia;1300;1;1;El Pilar;Sí;No
104796269;Ático;plaza DE L'AJUNTAMENT;2600;2;2;Sant Francesc;Sí;No
102552683;Estudio;Embajador Vich, 13;1000;0;1;La Xerea;Sí;No
90146959;Piso;Barrio Sant Francesc;1950;3;2;Sant Francesc;Sí;No
106521359;Piso;calle de Palomar;1100;1;1;El Pilar;No;No
1554827;Piso;Barrio El Carme;1100;1;1;El Carme;Sí;No
106569140;Duplex;plaza de Mossén Sorell;2500;2;1;El Carme;Sí;No
106651659;Piso;calle de Baldoví;1800;2;2;Sant Francesc;Sí;Sí
105585841;Piso;calle dels Adreçadors, 8;2200;3;1;El Mercat;No;No
106565762;Piso;paseo de Russafa, 9;1700;3;2;Sant Francesc;Sí;Sí
106429293;Ático;calle de les Comèdies;2500;1;1;La Xerea;Sí;No
106404815;Duplex;calle de Bonaire;1850;2;1;Sant Francesc;No;No
103780965;Estudio;calle de Ribalta;1100;0;1;El Mercat;Sí;No
91360420;Piso;calle de l'Herba;1075;1;1;La Seu;Sí;No
103777668;Piso;calle Rey Don Jaime, 8;2300;2;2;El Mercat;Sí;No
106342103;Duplex;calle dels Trinitaris, 16;1375;1;1;La Xerea;No;No
104648378;Ático;plaza de l'Ajuntament;2590;2;1;Sant Francesc;Sí;No
105612876;Piso;Barrio Sant Francesc;1600;2;2;Sant Francesc;Sí;No
105007911;Piso;calle de la Blanqueria;3000;2;2;El Carme;Sí;No
106081462;Piso;calle Cerrajeros;1600;3;1;El Mercat;No;No
97799780;Piso;SAN MARTI;2500;2;2;Sant Francesc;Sí;Sí
106649818;Piso;calle de l'Emperador;1500;2;1;Sant Francesc;No;No
103047800;Piso;calle maria cristina;1300;4;1;El Mercat;Sí;No
104655470;Piso;calle de Liñán, 2;1599;2;1;El Mercat;Sí;No
94215862;Piso;calle del Verger;1100;2;1;La Xerea;Sí;No
105550395;Piso;Barrio El Pilar;1400;2;1;El Pilar;No;No
106400761;Piso;calle de Sant Ferran;1200;2;1;El Mercat;Sí;No
102649491;Estudio;Barrio El Carme;1100;0;1;El Carme;No;No
104292679;Duplex;Barrio El Carme;2200;2;2;El Carme;Sí;No
106520803;Piso;Barrio Sant Francesc;1500;2;1;Sant Francesc;No;No
106196009;Piso;plaza de la Reina;2800;4;2;La Seu;Sí;No
105250974;Piso;Barrio La Seu;1700;3;1;La Seu;No;No
101503756;Piso;calle de Guillem Sorolla, 12;880;1;1;El Pilar;Sí;No
106541379;Piso;Barrio El Carme;1200;2;1;El Carme;Sí;No
103952377;Piso;Barrio Sant Francesc;2000;3;2;Sant Francesc;Sí;Sí
105436453;Piso;calle Cerrajeros, 6;1800;1;2;El Mercat;Sí;No
105250974;Piso;Barrio La Seu;1700;3;1;La Seu;No;No
106551062;Piso;El carme;1300;3;1;El Carme;No;No
106270270;Piso;avenida de l'Oest;2800;2;2;Sant Francesc;No;No
103572116;Ático;calle SAN JACINTO;1195;1;1;Sant Francesc;Sí;No
101924171;Piso;calle de la Corretgeria, 9;1600;2;2;La Seu;No;No
86520111;Piso;calle Lope de Rueda, 46;1100;1;1;El Pilar;Sí;No
96348638;Piso;C. de Játiva;1100;1;1;Sant Francesc;Sí;No
104153873;Piso;calle del Embajador Vich;2200;2;2;Sant Francesc;Sí;No
92358341;Piso;Barrio El Mercat;850;1;1;El Mercat;Sí;No
103951975;Estudio;plaza de Nàpols i Sicília, 9;1250;0;1;La Xerea;Sí;No
102071152;Piso;Barrio El Mercat;1500;2;2;El Mercat;Sí;No
88759276;Estudio;calle dels Cabillers, 5;2000;0;1;La Seu;Sí;No
29028560;Piso;plaza del Manises, 2;1800;3;2;La Seu;Sí;No
106571610;Piso;calle del Portal de Valldigna, 1;1900;3;1;El Carme;No;No
106598296;Piso;Barrio El Mercat;1650;2;1;El Mercat;Sí;No
103111658;Piso;calle TRENCH, 9;1800;1;1;El Mercat;No;No
104837478;Piso;calle del Portal de Valldigna;1999;2;1;El Carme;No;No
105183907;Piso;Barrio El Carme;2000;4;2;El Carme;Sí;No
106566180;Piso;Barrio Sant Francesc;2000;3;2;Sant Francesc;Sí;No
106549395;Ático;calle de Maldonado;990;1;1;El Pilar;Sí;No
95843174;Piso;calle del Triador, 29;2500;1;1;El Pilar;No;No
104973749;Piso;avenida de María Cristina, 1;3000;5;2;El Mercat;Sí;No
105059621;Duplex;calle de Ribalta, 6;1600;2;2;El Mercat;Sí;No
106387039;Piso;calle de Padilla;2200;4;2;Sant Francesc;No;No
106590073;Piso;calle de Santa Teresa;1750;4;2;El Pilar;Sí;No
106403501;Piso;calle del Bany dels Pavesos, 5;2200;2;1;La Seu;Sí;No
106010351;Piso;calle del Comte de Montornés, 4;1700;2;1;La Xerea;No;Sí
106437506;Piso;calle dels Mallorquins, 2;1300;1;1;El Mercat;Sí;No
105965810;Piso;Poeta Cervera y Grifol, 8;1500;4;2;La Seu;Sí;Sí
100244895;Duplex;calle de las Avellanas, 7;850;0;1;La Seu;Sí;No
101422313;Duplex;calle de Guillem Sorolla;1800;2;2;El Pilar;Sí;Sí
106197396;Piso;calle dels Serrans, 15;2100;2;2;La Seu;No;No
104793643;Piso;Barrio Sant Francesc;1350;2;1;Sant Francesc;No;No
104391938;Piso;calle del Torn de l'Hospital, 33;1350;2;1;El Pilar;No;No
1753096;Estudio;calle Tapinería, 9;1500;0;1;La Seu;Sí;Sí
106355745;Piso;calle del Mar;1300;1;1;La Xerea;Sí;No
104537138;Piso;calle de Colón, 15;3950;5;5;Sant Francesc;Sí;Sí
106406912;Piso;calle de Sant Donís, 1;1600;3;1;El Carme;Sí;No
106530564;Estudio;avenida de l'Oest;1350;0;1;El Mercat;Sí;No
106406912;Piso;calle de Sant Donís, 1;1600;3;1;El Carme;Sí;No
104537138;Piso;calle de Colón, 15;3950;5;5;Sant Francesc;Sí;Sí
95098724;Estudio;calle de Ntra. Sra. de las Nieves, 14;1100;0;1;La Xerea;No;No
101695363;Piso;plaza del Col·legi del Patriarca, 6;1750;2;1;La Xerea;Sí;No
106437509;Piso;calle d'En Gil, 3;1300;1;1;El Mercat;Sí;No
105885073;Estudio;calle del Forn dels Apòstols s/n;1500;0;1;La Seu;No;No
105898831;Piso;calle del Forn dels Apòstols, 2;1500;1;1;La Seu;Sí;No
105525975;Ático;plaza de la Reina, 8;3000;2;2;La Seu;Sí;No
94975179;Piso;calle Danzas;1000;2;1;El Mercat;No;No
103444316;Piso;calle del Mar, 23;1800;1;1;La Xerea;Sí;Sí
103562819;Estudio;Barrio La Xerea;1050;0;1;La Xerea;Sí;No
106571695;Ático;calle de la Llotja, 8;2000;2;1;El Mercat;No;No
84319616;Piso;pintor lopez, 3;1200;1;1;La Seu;Sí;Sí
98954549;Estudio;calle Alta, 36;1950;0;1;El Carme;Sí;No
106599143;Piso;calle del Portal de Valldigna;1900;3;1;El Carme;No;No
94758841;Piso;Zapateros;1700;3;1;La Seu;No;No
106406633;Piso;calle de l'Asil de la Infància, 5;1300;1;1;El Pilar;Sí;No
94391733;Piso;Paz;2490;2;2;La Xerea;Sí;Sí
104419783;Piso;Barrio El Pilar;1300;2;1;El Pilar;No;No
105986018;Piso;Barrio El Pilar;1350;3;2;El Pilar;No;No
106026732;Piso;calle de Moratín;1700;2;1;Sant Francesc;Sí;No
106608982;Piso;calle de Quart;1300;1;1;El Carme;Sí;No
106261439;Piso;Barrio El Carme;1100;1;1;El Carme;No;No
105459587;Piso;calle de Colón;4200;5;3;Sant Francesc;Sí;No
106269416;Piso;calle del Triador;2900;2;2;El Pilar;Sí;No
100483291;Estudio;calle de la Cenia;1676;0;1;El Mercat;Sí;No
103811464;Piso;Emperador;1350;2;1;Sant Francesc;No;No
106500616;Piso;Barrio La Seu;1500;2;1;La Seu;No;No
106489651;Piso;calle de la Bisbessa, 1;980;1;1;El Pilar;Sí;No
100226370;Piso;calle de la Corona;1300;2;1;El Carme;No;No
99776035;Estudio;calle de les Carabasses, 12;799;0;1;El Mercat;No;No
97173568;Piso;paseo de Russafa, 28;1500;1;1;Sant Francesc;Sí;No
104118535;Piso;Barrio Sant Francesc;1500;2;1;Sant Francesc;No;No
106087430;Piso;calle del Triador, 3  bajo izquierdo;2900;2;2;El Pilar;Sí;No
82798585;Piso;calle dels Soguers, 1;1400;2;1;El Carme;Sí;Sí
106251077;Piso;calle de na Jordana, 22;1250;2;1;El Carme;No;No
100152408;Piso;calle dels Aluders, 6;1200;2;2;El Mercat;No;No
104920632;Piso;calle de Guillem Sorolla, 12;1200;1;1;El Pilar;Sí;No
97526619;Piso;calle de la Sénia, 5;1500;2;1;El Mercat;No;No
94899470;Piso;calle de Baix, 27;2000;3;2;El Carme;Sí;No
101575463;Piso;calle San Vicente Martir, 28;1050;2;1;El Mercat;Sí;No
103713078;Estudio;calle de Don Juan de Austria;1000;0;1;Sant Francesc;Sí;No
95319559;Piso;calle dels Soguers;1200;1;1;El Carme;No;No
96392942;Piso;Barrio Sant Francesc;1500;2;1;Sant Francesc;Sí;No
104312997;Piso;Barrio Sant Francesc;1500;2;1;Sant Francesc;No;No
105729148;Piso;padilla, 1;1600;3;2;Sant Francesc;Sí;Sí
106622881;Estudio;Barrio El Mercat;1400;0;1;El Mercat;Sí;No
106582572;Piso;Barrio Sant Francesc;1750;4;2;Sant Francesc;Sí;No
95098901;Piso;calle de Ntra. Sra. de las Nieves, 14;1050;1;1;La Xerea;No;No
106058902;Piso;calle de l'Àngel Custodi;1500;2;1;El Carme;Sí;No
105463384;Piso;Barrio Sant Francesc;1560;3;2;Sant Francesc;Sí;No
94826217;Piso;calle del Pintor Sorolla;1900;3;2;Sant Francesc;Sí;No
106386790;Ático;Barrio La Seu;1300;1;1;La Seu;No;No
106477058;Estudio;calle de la Blanqueria;730;0;1;El Carme;Sí;No
105089962;Piso;calle del Músic Peydró, 1 -20;1500;2;2;Sant Francesc;No;No
106354400;Piso;Barrio El Mercat;1500;1;1;El Mercat;Sí;No
102240359;Piso;Barrio El Carme;1250;1;1;El Carme;No;No
106662286;Estudio;Barrio Sant Francesc;1300;0;1;Sant Francesc;Sí;No
104539152;Piso;Barrio El Mercat;1600;2;1;El Mercat;Sí;No
105199926;Piso;calle del Portal de Valldigna;2500;2;1;El Carme;No;No
106527178;Piso;calle de Ripalda, 20;1300;2;1;El Carme;No;No
106046705;Piso;Barrio La Seu;1200;2;2;La Seu;Sí;Sí
96398021;Piso;calle de Quart, 2;1300;1;1;El Carme;Sí;No
106288472;Piso;Barrio La Seu;1300;1;1;La Seu;Sí;No
106221927;Estudio;Barrio La Seu;1200;0;1;La Seu;No;No
103565784;Ático;Barrio La Xerea;2200;2;2;La Xerea;Sí;Sí
106355796;Piso;Barrio El Mercat;1100;1;1;El Mercat;Sí;No
106119695;Ático;calle de na Jordana, 9;1500;3;1;El Carme;No;No
106332650;Piso;calle del Bisbe, 8;999;2;1;Sant Francesc;No;No
105090685;Piso;calle de Roger de Llòria, 14;1600;2;2;Sant Francesc;Sí;No
98394664;Piso;calle de Lope de Rueda, 5;1200;1;1;El Pilar;No;No
106689022;Piso;calle de Menéndez y Pelayo;2000;4;3;Jaume Roig;Sí;Sí
100914127;Piso;calle Jaime Roig;3500;4;3;Jaume Roig;Sí;Sí
106685844;Piso;avenida de Blasco Ibáñez;1700;4;2;Exposició;Sí;Sí
106621708;Piso;calle de Misser Mascó;1300;2;2;Exposició;Sí;No
106681006;Piso;calle del Naturalista Rafael Cisternas, 6;1600;3;2;Mestalla;Sí;No
106327904;Piso;calle del Doctor Moliner;4000;3;5;Exposició;Sí;Sí
106679750;Piso;Barrio Exposició;1800;5;2;Exposició;Sí;Sí
105656273;Piso;calle de les Arts Gràfiques;1990;2;1;Exposició;Sí;No
106678722;Piso;calle del Batxiller;900;1;1;Jaume Roig;Sí;No
83330273;Piso;calle Periodista Badía, Valencia, 6;1200;1;1;Exposició;Sí;No
102329420;Duplex;avenida de Aragón;2990;4;3;Mestalla;Sí;Sí
106669264;Piso;calle de Jaume Roig;2500;4;3;Jaume Roig;Sí;Sí
106668809;Piso;Barrio Mestalla;1000;2;1;Mestalla;Sí;Sí
106668704;Piso;calle del Mestre Esteban Català;2300;3;2;Jaume Roig;Sí;Sí
106668144;Estudio;calle del Batxiller;950;0;1;Jaume Roig;Sí;No
106667765;Piso;pasaje Residencias Luz;1500;3;2;Jaume Roig;Sí;Sí
106666751;Piso;calle de Menéndez y Pelayo;2000;4;3;Jaume Roig;Sí;Sí
86069022;Piso;Barrio Mestalla;1400;2;1;Mestalla;Sí;No
104874333;Piso;plaza de la Legió Espanyola;2900;3;2;Exposició;Sí;Sí
106462867;Piso;avenida de Suècia;1750;3;2;Exposició;Sí;No
106560872;Piso;calle de Misser Mascó;1600;3;1;Exposició;Sí;No
100288790;Piso;calle Jaime Roig;2000;5;3;Jaume Roig;Sí;Sí
106431645;Piso;Passatge Doctor Bartual Moret;1700;4;2;Ciutat Universitària;Sí;No
106289324;Piso;calle de Finlàndia;1600;2;2;Mestalla;Sí;No
106582939;Piso;Passatge Doctor Bartual Moret;1300;3;2;Ciutat Universitària;Sí;No
106505585;Piso;calle de Jaume Roig;3500;4;3;Jaume Roig;Sí;Sí
106443798;Piso;avenida d'Aragó;1500;3;2;Mestalla;Sí;No
106547131;Piso;calle del Naturalista Rafael Cisternas;1600;3;2;Mestalla;Sí;No
106601086;Piso;calle de Bèlgica;2000;3;2;Mestalla;Sí;No
102152428;Piso;calle de la Ciutat de Mula;1950;3;2;Mestalla;Sí;No
105912163;Piso;calle de Misser Mascó;1300;2;2;Exposició;Sí;No
86573544;Ático;avenida del Cardenal Benlloch, 49;1200;1;1;Mestalla;Sí;Sí
103131603;Ático;cardenaal benlloch, 49 --- bis;1200;1;1;Mestalla;Sí;Sí
106530717;Piso;calle de Misser Mascó;2500;6;3;Exposició;Sí;No
106430626;Piso;avenida de Suècia;1750;3;2;Exposició;Sí;No
106498393;Piso;calle de Jaume Roig;2500;4;3;Jaume Roig;Sí;Sí
106630815;Piso;calle del Doctor Moliner;4000;3;5;Exposició;Sí;Sí
83450608;Piso;calle del Naturalista Rafael Cisternas;1600;3;2;Mestalla;Sí;No
105676367;Piso;calle de Jaume Roig;6500;3;3;Jaume Roig;Sí;Sí
92026263;Piso;ARTES GRAFICAS, 32;1500;3;2;Exposició;Sí;No
106643685;Piso;calle de Jaume Roig;1550;3;3;Jaume Roig;Sí;No
97171419;Piso;calle de Gascó Oliag;1900;5;3;Ciutat Universitària;Sí;Sí
106660731;Piso;calle del Pintor Monleón;1200;3;2;Mestalla;Sí;No
100308583;Piso;calle de Jaume Roig;3500;4;3;Jaume Roig;Sí;Sí
105886899;Piso;calle de Misser Mascó;1300;2;2;Exposició;Sí;No
106442138;Piso;calle d'Alvaro de Bazan;1850;4;2;Jaume Roig;Sí;No
106661414;Piso;calle del Naturalista Rafael Cisternas;1600;3;2;Mestalla;Sí;No
106317380;Piso;calle del Doctor Moliner;4000;3;5;Exposició;Sí;Sí
106316052;Piso;paseo de l'Albereda;1650;3;2;Exposició;Sí;Sí
106591041;Piso;calle de Jaume Roig;1550;3;3;Jaume Roig;Sí;No
102243645;Piso;Micer Masco;1600;2;1;Exposició;No;No
96741285;Piso;Barrio Mestalla;1000;2;1;Mestalla;Sí;Sí
105828541;Piso;Passatge Doctor Bartual Moret;1550;4;2;Ciutat Universitària;Sí;No
106454534;Piso;calle del Mestre Esteban Català;1400;3;2;Jaume Roig;Sí;Sí
106590228;Duplex;avenida d'Aragó;1700;3;2;Mestalla;Sí;Sí
106662884;Piso;Barrio Jaume Roig;1400;3;2;Jaume Roig;Sí;Sí
106627174;Duplex;avenida d'Aragó;1700;3;2;Mestalla;Sí;Sí
106626622;Piso;calle de Misser Mascó;2500;6;3;Exposició;Sí;No
85928967;Piso;calle del Naturalista Rafael Cisternas;1600;3;2;Mestalla;Sí;No
106606120;Piso;avenida de Catalunya;1500;3;2;Ciutat Universitària;Sí;No
104323373;Piso;Barrio Mestalla;1600;3;2;Mestalla;Sí;No
104578671;Piso;calle de Ramón Gordillo, 1;1499;3;2;Ciutat Universitària;Sí;No
106203864;Piso;calle de Bèlgica;1600;4;2;Mestalla;Sí;No
105589112;Piso;calle de les Arts Gràfiques, 30;2500;3;1;Exposició;Sí;No
106525851;Piso;calle de Misser Mascó;1300;2;2;Exposició;Sí;No
106628004;Piso;Barrio Mestalla;1500;3;2;Mestalla;Sí;No
106302851;Estudio;calle del Doctor Ferran;850;0;1;Mestalla;Sí;No
106091663;Piso;avenida d'Aragó, 2;1975;3;3;Mestalla;Sí;Sí
106335639;Piso;calle de Vicent Sancho Tello;2000;4;2;Mestalla;Sí;Sí
106661581;Piso;calle de Menéndez y Pelayo;2000;4;3;Ciutat Universitària;Sí;Sí
106113780;Piso;calle de Jaume Roig;1900;4;2;Jaume Roig;Sí;No
98475615;Piso;Jaime Roig;2800;5;3;Jaume Roig;Sí;Sí
105823476;Piso;calle de Vicent Sancho Tello;2000;4;2;Mestalla;Sí;Sí
94117478;Piso;calle de Vicent Sancho Tello, 11;2000;4;2;Mestalla;Sí;Sí
106402023;Duplex;Barrio Exposició;1800;3;3;Exposició;Sí;No
106391108;Piso;Barrio Exposició;1600;3;2;Exposició;Sí;Sí
105976233;Piso;Barrio Exposició;2450;3;2;Exposició;Sí;No
106393268;Piso;Barrio Exposició;1800;5;2;Exposició;Sí;Sí
92800168;Piso;avenida del Port, 31;1400;1;1;Mestalla;Sí;No
89223895;Piso;avenida de Menéndez y Pelayo, 5;2000;4;3;Jaume Roig;Sí;Sí
105511087;Estudio;calle del Doctor Ferran, 13;850;0;1;Mestalla;Sí;No
105817874;Piso;Barrio Mestalla;2000;4;2;Mestalla;Sí;Sí
106129490;Piso;calle de Vicent Sancho Tello;2000;4;2;Mestalla;Sí;Sí
89233436;Piso;avenida del Port;1534;1;1;Mestalla;Sí;No
106483078;Piso;paseo de l'Albereda;2400;4;2;Mestalla;Sí;No
85343985;Piso;ciudad de mula;1000;2;1;Mestalla;Sí;No
106146656;Piso;Barrio Exposició;1300;2;2;Exposició;Sí;No
32545363;Piso;avenida de blasco ibáñez, 66;1450;4;2;Mestalla;Sí;No
87639997;Piso;calle del Doctor Moliner, 12;4000;3;4;Exposició;Sí;Sí
1688468;Piso;avenida Aragón, 36;1500;3;2;Mestalla;Sí;Sí
82120597;Piso;avenida de Menéndez y Pelayo, 29;1600;3;2;Ciutat Universitària;Sí;No
104477901;Piso;avenida de Suècia, 27;1500;2;2;Exposició;Sí;No
105985419;Piso;calle de Bèlgica, 16;950;1;1;Mestalla;Sí;No
105876749;Piso;calle de Misser Mascó, 10;1500;2;1;Exposició;Sí;No
106393787;Piso;avenida del Primat Reig, 123;1400;3;2;Jaume Roig;Sí;No
105895668;Piso;avenida del Cardenal Benlloch, 73;1400;4;1;Mestalla;Sí;No
106690875;Ático;Barrio El Botànic;2500;2;2;El Botànic;Sí;Sí
106225167;Piso;calle de Sant Vicent Màrtir;1800;3;2;La Roqueta;Sí;No
106690933;Piso;Barrio El Botànic;2000;3;2;El Botànic;Sí;No
103155004;Piso;Barrio El Botànic;1850;2;1;El Botànic;No;No
106689011;Piso;calle de Marvà, 32;1200;2;1;Arrancapins;Sí;No
106589732;Piso;calle del Doctor Gil i Morte;1200;1;1;Arrancapins;Sí;No
106677744;Piso;calle de l'Historiador Diago, 20;1200;3;2;Arrancapins;No;No
106589764;Estudio;calle del Doctor Gil i Morte;950;0;1;Arrancapins;Sí;No
106677219;Piso;Barrio Arrancapins;1900;3;2;Arrancapins;Sí;No
103628598;Piso;calle del Doctor Sanchis Sivera;1300;2;1;Arrancapins;Sí;No
106676550;Piso;calle de Quart;1500;3;2;La Petxina;Sí;Sí
105823662;Piso;calle de Sant Vicent Màrtir, 155;1480;3;2;Arrancapins;Sí;No
106675310;Piso;calle extramuros;1690;4;3;El Botànic;Sí;No
106239148;Piso;plaza del Bisbe Amigó;2000;3;2;Arrancapins;Sí;No
106674651;Piso;calle de Sant Vicent Màrtir;1200;3;2;Arrancapins;Sí;No
103733627;Duplex;BOTANIC, 30;1850;2;1;El Botànic;Sí;No
103057238;Ático;Barrio El Botànic;1250;2;2;El Botànic;No;No
105658259;Piso;calle de Mossèn Jacint Verdaguer;1700;4;2;Arrancapins;Sí;No
106668404;Piso;plaza d'Espanya;2300;4;2;La Roqueta;Sí;No
106533722;Piso;Barrio El Botànic;2500;3;2;El Botànic;Sí;No
106661504;Piso;calle de Sant Vicent Màrtir;1200;3;2;Arrancapins;Sí;No
106610109;Ático;Barrio Arrancapins;1300;3;1;Arrancapins;Sí;No
36862768;Piso;calle de Sant Vicent Màrtir, 168;1200;3;2;Arrancapins;Sí;No
106636055;Piso;Barrio La Petxina;1100;1;1;La Petxina;Sí;Sí
103696495;Piso;Barrio La Petxina;1500;4;2;La Petxina;Sí;No
106673929;Piso;calle de Cervantes;1750;2;2;La Roqueta;Sí;No
106642551;Piso;calle de Timoneda, 4;1400;4;2;Arrancapins;Sí;Sí
101989806;Estudio;Barrio La Roqueta;880;0;1;La Roqueta;Sí;No
106692051;Piso;Barrio Arrancapins;1480;3;2;Arrancapins;Sí;Sí
100580271;Piso;calle del Doctor Gil i Morte;1200;1;1;Arrancapins;Sí;No
106230845;Piso;plaza del Bisbe Amigó;2000;3;2;Arrancapins;Sí;No
106497456;Piso;calle de Jesús;2000;2;2;Arrancapins;Sí;No
104903096;Piso;calle del Doctor Gil i Morte;950;1;1;Arrancapins;Sí;No
106620269;Piso;calle Pintor Benedito;1350;3;2;Arrancapins;Sí;Sí
106263676;Piso;Barrio La Roqueta;2300;3;2;La Roqueta;Sí;No
106488311;Ático;Barrio La Petxina;890;1;1;La Petxina;Sí;No
106633699;Piso;Barrio Arrancapins;1500;2;1;Arrancapins;Sí;No
103844128;Piso;Barrio La Roqueta;1495;1;1;La Roqueta;No;No
106516025;Piso;calle d´Espartero;1650;1;1;La Roqueta;Sí;Sí
106622148;Piso;calle d´Espartero;1395;1;1;La Roqueta;Sí;Sí
106566043;Piso;calle de Marvà;1600;2;2;Arrancapins;Sí;No
106629113;Ático;calle de l'Estrela;2000;2;1;La Roqueta;Sí;No
95432157;Piso;Barrio Arrancapins;2000;3;2;Arrancapins;Sí;No
100429395;Piso;calle d'Àngel Guimerà;2000;2;1;Arrancapins;Sí;No
106248347;Piso;avenida de Giorgeta;1500;5;2;Arrancapins;Sí;Sí
106192012;Piso;plaza d'Espanya;2600;3;2;Arrancapins;Sí;No
105443868;Piso;calle del Mestre Sosa;1250;3;1;Arrancapins;Sí;No
98271200;Piso;plaza del Bisbe Amigó;2200;3;2;Arrancapins;Sí;No
106336333;Piso;calle de l'Historiador Diago;1550;4;2;Arrancapins;Sí;No
106555200;Piso;Barrio La Petxina;1500;1;1;La Petxina;Sí;No
106567347;Piso;Barrio La Roqueta;1650;1;1;La Roqueta;Sí;No
106459935;Piso;Barrio Arrancapins;1600;4;2;Arrancapins;Sí;Sí
106622022;Piso;calle d´Espartero;1550;1;1;La Roqueta;Sí;No
106190120;Piso;avenida de Pérez Galdós;1200;3;3;Arrancapins;Sí;Sí
103975737;Piso;Barrio El Botànic;1950;2;1;El Botànic;No;No
105272698;Piso;Barrio La Roqueta;1495;1;2;La Roqueta;Sí;No
106196266;Piso;Barrio La Roqueta;1600;2;2;La Roqueta;Sí;Sí
106628894;Piso;calle d'Azcárraga;2500;2;1;La Petxina;Sí;No
106427531;Piso;avenida de Pérez Galdós;1290;4;2;Arrancapins;Sí;No
106499972;Piso;avenida de Giorgeta;1500;5;2;Arrancapins;Sí;Sí
105663292;Piso;Barrio La Roqueta;2000;3;2;La Roqueta;Sí;No
106237218;Piso;calle Sant Pere Pasqual;1400;1;2;El Botànic;No;No
105192028;Piso;calle de Lepant;1200;2;1;El Botànic;No;No
106519882;Piso;calle de Cervantes;1250;2;1;La Roqueta;No;No
105665359;Piso;calle del Pare Jofré;1400;2;1;La Roqueta;No;No
106649642;Piso;Barrio Arrancapins;1650;2;2;Arrancapins;Sí;No
106005236;Piso;calle del Túria, 66;2700;2;2;El Botànic;Sí;No
105505148;Piso;calle de Sant Vicent Màrtir, 128;2250;3;3;Arrancapins;Sí;Sí
106537301;Piso;plaza del Bisbe Amigó;2000;3;2;Arrancapins;Sí;No
106114255;Piso;plaza del Bisbe Amigó s/n;2000;3;2;Arrancapins;Sí;No
106488954;Piso;calle del Literat Gabriel Miró;1200;1;1;La Petxina;No;No
106549558;Piso;calle de Conca;1550;2;2;Arrancapins;Sí;No
101351848;Piso;calle Juan Llorens, 24;2433;2;2;La Petxina;Sí;No
106352562;Piso;calle de Guillem de Castro;1600;3;2;El Botànic;Sí;No
101352400;Piso;calle Juan Llorens, 24;2433;2;2;La Petxina;Sí;No
101350278;Piso;calle de Juan Llorens, 24;2158;2;2;La Petxina;Sí;No
101352095;Piso;calle Juan Llorens, 24;1856;1;1;La Petxina;Sí;No
93066430;Piso;calle Turia, 63;2790;3;2;El Botànic;Sí;Sí
93061178;Piso;calle Turia, 63;3230;3;2;El Botànic;Sí;Sí
